"","datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq","DTF","DTAF","DTAN","DTN_byPhase","stimpresseq","DTPPm","DTPPsd"
"148","Sat May 16 2020 18","left",1786,"p2sarrcol3.png",149,"1761",72,"left",1786,0,"sarrcol","new",4,11.2,11.1052631578947,11.2222222222222,148,12.2023121387283,3.87292260530134
"149","Sat May 16 2020 18","right",1931,"p4sarrcol2.png",150,"1761",73,"right",1931,0,"sarrcol","fam",4,12,12.7368421052632,13.1111111111111,149,13.2011494252874,4.56675582736712
"150","Sat May 16 2020 18","right",1800,"p5sarrsha4.png",151,"1761",74,"right",1800,0,"sarrsha","new",4,10.8,10.7368421052632,11.2222222222222,150,12.0857142857143,4.58365053388113
"151","Sat May 16 2020 18","right",1428,"p4sarrcol3.png",152,"1761",75,"right",1428,0,"sarrcol","new",4,12.4,12.6315789473684,13.4444444444444,151,13.2954545454545,4.67860563088519
"152","Sat May 16 2020 18","right",1639,"p2sarr2.png",153,"1761",76,"right",1639,0,"sarr","fam",8,10.2,11.4736842105263,11.7777777777778,152,11.5084745762712,3.4806586433719
"153","Sat May 16 2020 18","right",1419,"p5sarr2.png",154,"1761",77,"right",1419,0,"sarr","fam",10,13,12.5263157894737,13.3333333333333,153,13.3595505617978,3.23381564698299
"154","Sat May 16 2020 18","down",2008,"p7sarr3.png",155,"1761",78,"down",2008,0,"diffarr","new",16,18,15.7368421052632,16.2222222222222,154,17.3743016759777,2.94320946475512
"155","Sat May 16 2020 18","right",1351,"p5sarrcol4.png",156,"1761",79,"right",1351,0,"sarrcol","new",4,11.4,11.4736842105263,12,155,12.5222222222222,4.36652522266548
"156","Sat May 16 2020 18","right",921,"p10sarr3.png",157,"1761",80,"right",921,0,"diffarr","new",18,17.8,14.8421052631579,15.3333333333333,156,17.1988950276243,3.16828009687479
"157","Sat May 16 2020 18","right",1053,"p9sarr1.png",158,"1761",81,"right",1053,0,"diffarr","fam",18,20.6,15.1578947368421,15.5555555555556,157,19.7032967032967,4.07524396583739
"158","Sat May 16 2020 18","right",1092,"p1sarrcol3.png",159,"1761",82,"right",1092,0,"sarrcol","new",4,14,14,14.4444444444444,158,14.5191256830601,4.43244968616461
"159","Sat May 16 2020 18","left",1587,"p4sarrsha4.png",160,"1761",83,"left",1587,0,"sarrsha","new",5,12,12,12.3333333333333,159,12.9619565217391,4.21857309912189
"160","Sat May 16 2020 18","right",1547,"p4sarrshacol2.png",161,"1761",84,"right",1547,0,"sarrshacol","fam",3,11.2,12.2631578947368,12.6666666666667,160,12.5459459459459,4.63672688355854
"161","Sat May 16 2020 18","right",1604,"p3sarr4.png",162,"1761",85,"right",1604,0,"sarr","new",5,12,13.4736842105263,13.7777777777778,161,13.5430107526882,4.95719837723236
"162","Sat May 16 2020 18","right",1807,"p2sarr1.png",163,"1761",86,"right",1807,0,"sarr","fam",9,11,11.2105263157895,11.5555555555556,162,12.1229946524064,3.62055892063929
"163","Sat May 16 2020 18","left",1599,"p3sarrshacol1.png",164,"1761",87,"left",1599,0,"sarrshacol","fam",2,11,11.4736842105263,11.7777777777778,163,12.8723404255319,5.50300655316096
"164","Sat May 16 2020 18","right",1289,"p8sarr1.png",165,"1761",88,"right",1289,0,"diffarr","fam",22,18.8,14.6842105263158,15.4444444444444,164,17.8730158730159,3.29486413770233
"165","Sat May 16 2020 18","right",917,"p3sarrsha2.png",166,"1761",89,"right",917,0,"sarrsha","fam",4,11.6,11.6842105263158,12.3333333333333,165,13.1894736842105,5.25295530192916
"166","Sat May 16 2020 18","down",1965,"p1sarrcol1.png",167,"1761",90,"down",1965,0,"sarrcol","fam",4,13,13.5789473684211,14.1111111111111,166,13.8534031413613,4.32245987954843
"167","Sat May 16 2020 18","right",1218,"p1sarrshacol4.png",168,"1761",91,"right",1218,0,"sarrshacol","new",4,13.2,13.5789473684211,14,167,13.9791666666667,4.56478477421488
"168","Sat May 16 2020 18","left",1676,"p4sarrcol4.png",169,"1761",92,"left",1676,0,"sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,168,12.8652849740933,4.85116900072293
"169","Sat May 16 2020 18","right",873,"p5sarrsha1.png",170,"1761",93,"right",873,0,"sarrsha","fam",5,10.8,10.9473684210526,11.5555555555556,169,12.2886597938144,4.46740355996611
"170","Sat May 16 2020 18","right",927,"p1sarr3.png",171,"1761",94,"right",927,0,"sarr","new",7,13.4,13.7894736842105,14.3333333333333,170,13.9435897435897,4.14702693602799
"171","Sat May 16 2020 18","right",672,"p1sarr1.png",172,"1761",95,"right",672,0,"sarr","fam",8,13.8,13.7894736842105,14.3333333333333,171,14.015306122449,4.24079944182798
"172","Sat May 16 2020 18","down",2829,"p2sarr4.png",173,"1761",96,"down",2829,0,"sarr","new",7,11,10.8947368421053,11.3333333333333,172,11.9492385786802,3.51200011751749
"173","Sat May 16 2020 18","right",1371,"p1sarrshacol1.png",174,"1761",97,"right",1371,0,"sarrshacol","fam",5,13.2,13.3684210526316,13.8888888888889,173,13.7171717171717,4.59538590932717
"174","Sat May 16 2020 18","left",2120,"p3sarrshacol4.png",175,"1761",98,"left",2120,0,"sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,174,13.1658291457286,5.41114060223222
"175","Sat May 16 2020 18","right",1591,"p5sarrshacol1.png",176,"1761",99,"right",1591,0,"sarrshacol","fam",3,10.2,10.8947368421053,11.3333333333333,175,11.95,4.7455347962598
"176","Thu May 14 2020 19","right",2535,"p6sarr1.png",1,"1760",NA,NA,NA,1,"diffarr","x",11,17.2,18.1578947368421,18.3333333333333,1,16.5384615384615,4.8926947113489
"177","Thu May 14 2020 19","left",1338,"prototype3.png",2,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,2,10.2962962962963,6.11313097932396
"178","Thu May 14 2020 19","right",1633,"p3sarr1.png",3,"1760",NA,NA,NA,1,"sarr","x",7,12.6,13.4210526315789,13.4444444444444,3,12.1071428571429,4.97653222795483
"179","Thu May 14 2020 19","right",1517,"p9sarr2.png",4,"1760",NA,NA,NA,1,"diffarr","x",15,21,15.2105263157895,15.8888888888889,4,20.6551724137931,5.34038429642451
"180","Thu May 14 2020 19","left",803,"p4sarr2.png",5,"1760",NA,NA,NA,0,"sarr","x",4,12,13.2631578947368,13.7777777777778,5,12.4,5.23647683611533
"181","Thu May 14 2020 19","right",1108,"p4sarrshacol2.png",6,"1760",NA,NA,NA,1,"sarrshacol","x",3,11.2,12.2631578947368,12.6666666666667,6,11.3225806451613,5.34407520390069
"182","Thu May 14 2020 19","left",995,"p5sarrsha2.png",7,"1760",NA,NA,NA,0,"sarrsha","x",4,10.8,10.8947368421053,11.2222222222222,7,11.15625,4.77972448254418
"183","Thu May 14 2020 19","left",1029,"p2sarr1.png",8,"1760",NA,NA,NA,0,"sarr","x",9,11,11.2105263157895,11.5555555555556,8,11.3030303030303,3.23539843455223
"184","Thu May 14 2020 19","left",899,"prototype4.png",9,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,9,10.7941176470588,6.27056331993993
"185","Thu May 14 2020 19","right",1007,"p5sarrsha1.png",10,"1760",NA,NA,NA,1,"sarrsha","x",5,10.8,10.9473684210526,11.5555555555556,10,10.9142857142857,4.36140444576008
"186","Thu May 14 2020 19","left",1336,"p5sarrcol1.png",11,"1760",NA,NA,NA,0,"sarrcol","x",3,10.6,11.6842105263158,12.1111111111111,11,10.6111111111111,4.69819283054835
"187","Thu May 14 2020 19","left",1600,"p8sarr2.png",12,"1760",NA,NA,NA,0,"diffarr","x",21,18.6,15.2631578947368,15.2222222222222,12,17.9459459459459,3.51935873219623
"188","Thu May 14 2020 19","right",1255,"p5sarrshacol2.png",13,"1760",NA,NA,NA,1,"sarrshacol","x",3,10.6,10.8421052631579,11.1111111111111,13,10.6052631578947,5.05932093341138
"189","Thu May 14 2020 19","right",2424,"p8sarr1.png",14,"1760",NA,NA,NA,1,"diffarr","x",22,18.8,14.6842105263158,15.4444444444444,14,17.8205128205128,4.01884897682353
"190","Thu May 14 2020 19","left",1753,"p3sarrcol1.png",15,"1760",NA,NA,NA,0,"sarrcol","x",3,11.6,12.4736842105263,12.8888888888889,15,12.45,5.7465708838469
"191","Thu May 14 2020 19","left",2355,"prototype1.png",16,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,16,13.4878048780488,5.9879961223247
"192","Thu May 14 2020 19","left",1336,"p2sarr2.png",17,"1760",NA,NA,NA,0,"sarr","x",8,10.2,11.4736842105263,11.7777777777778,17,11.0238095238095,3.68575435068123
"193","Thu May 14 2020 19","right",1157,"p3sarrsha2.png",18,"1760",NA,NA,NA,1,"sarrsha","x",4,11.6,11.6842105263158,12.3333333333333,18,12.1627906976744,5.33599739664988
"194","Thu May 14 2020 19","left",783,"prototype4.png",19,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,19,11.1818181818182,6.07424118056418
"195","Thu May 14 2020 19","None",3007,"p3sarrsha1.png",20,"1760",NA,NA,NA,0,"sarrsha","x",4,11.6,11.8421052631579,12.3333333333333,20,11.9333333333333,5.54485838822368
"196","Thu May 14 2020 19","left",1267,"prototype2.png",21,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,21,10.6739130434783,4.89014586388262
"197","Thu May 14 2020 19","right",1722,"p4sarrcol2.png",22,"1760",NA,NA,NA,1,"sarrcol","x",4,12,12.7368421052632,13.1111111111111,22,12.1063829787234,5.11703906636059
"198","Thu May 14 2020 19","left",2567,"p5sarrshacol1.png",23,"1760",NA,NA,NA,0,"sarrshacol","x",3,10.2,10.8947368421053,11.3333333333333,23,10.6458333333333,4.78690404693994
"199","Thu May 14 2020 19","left",966,"prototype2.png",24,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,24,10.4897959183673,4.98799579398543
"200","Thu May 14 2020 19","right",1191,"p4sarrsha2.png",25,"1760",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.2222222222222,25,11.64,4.81816291521478
"201","Thu May 14 2020 19","right",1198,"p9sarr1.png",26,"1760",NA,NA,NA,1,"diffarr","x",18,20.6,15.1578947368421,15.5555555555556,26,19.9411764705882,4.28677857933382
"202","Thu May 14 2020 19","left",1362,"prototype1.png",27,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,27,13.6346153846154,5.81758270045398
"203","Thu May 14 2020 19","left",833,"p4sarrcol1.png",28,"1760",NA,NA,NA,0,"sarrcol","x",4,12.6,12.6315789473684,13.5555555555556,28,12.5471698113208,5.19454609602095
"204","Thu May 14 2020 19","None",3002,"prototype4.png",29,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,29,10.9259259259259,6.08075172814309
"205","Thu May 14 2020 19","None",3011,"prototype5.png",30,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,30,10.3090909090909,5.45307499820303
"206","Thu May 14 2020 19","None",3006,"p5sarrcol2.png",31,"1760",NA,NA,NA,0,"sarrcol","x",4,11.2,11.5263157894737,11.8888888888889,31,11.4107142857143,4.36838553790668
"207","Thu May 14 2020 19","left",2802,"p2sarrsha2.png",32,"1760",NA,NA,NA,0,"sarrsha","x",5,9.4,10,10.4444444444444,32,10.5263157894737,3.84570847623822
"208","Thu May 14 2020 19","right",764,"p5sarr1.png",33,"1760",NA,NA,NA,1,"sarr","x",6,12.2,12.4210526315789,12.6666666666667,33,11.9827586206897,4.36690656623859
"209","Thu May 14 2020 19","None",3004,"p3sarrshacol1.png",34,"1760",NA,NA,NA,0,"sarrshacol","x",2,11,11.4736842105263,11.7777777777778,34,12.0508474576271,5.60917883477319
"210","Thu May 14 2020 19","right",916,"prototype1.png",35,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,35,13.7,5.80560804272582
"211","Thu May 14 2020 19","None",3004,"p4sarrshacol1.png",36,"1760",NA,NA,NA,0,"sarrshacol","x",3,11.4,12.0526315789474,12.6666666666667,36,11.5573770491803,4.89736184138608
"212","Thu May 14 2020 19","left",1151,"prototype3.png",37,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,37,11.6612903225806,6.08934449186122
"213","Thu May 14 2020 19","right",503,"prototype3.png",38,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,38,11.4761904761905,6.21615258784658
"214","Thu May 14 2020 19","left",388,"p7sarr1.png",39,"1760",NA,NA,NA,0,"diffarr","x",17,17.8,15.8421052631579,16.8888888888889,39,17.5,3.07059789431495
"215","Thu May 14 2020 19","left",902,"p1sarrsha1.png",40,"1760",NA,NA,NA,0,"sarrsha","x",4,13,13.2105263157895,13.8888888888889,40,14.0769230769231,4.88079044670178
"216","Thu May 14 2020 19","left",600,"prototype5.png",41,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,41,10.3636363636364,5.54599332473832
"217","Thu May 14 2020 19","None",3016,"p3sarrshacol2.png",42,"1760",NA,NA,NA,0,"sarrshacol","x",3,11.4,11.4736842105263,11.8888888888889,42,12.044776119403,5.72192178942264
"218","Thu May 14 2020 19","None",3004,"p3sarrcol2.png",43,"1760",NA,NA,NA,0,"sarrcol","x",3,12,12.2631578947368,12.7777777777778,43,12.6323529411765,5.52579949443316
"219","Thu May 14 2020 19","None",3010,"p3sarr2.png",44,"1760",NA,NA,NA,0,"sarr","x",5,12.2,13.8421052631579,14.2222222222222,44,12.5942028985507,5.29516661010917
"220","Thu May 14 2020 19","None",3005,"p2sarrsha1.png",45,"1760",NA,NA,NA,0,"sarrsha","x",4,9.8,9.63157894736842,10,45,10.9428571428571,3.91535703403071
"221","Thu May 14 2020 19","left",811,"p4sarrsha1.png",46,"1760",NA,NA,NA,0,"sarrsha","x",5,11.8,12.2105263157895,12.6666666666667,46,12.056338028169,4.34211049390126
"222","Thu May 14 2020 19","left",874,"p1sarrcol1.png",47,"1760",NA,NA,NA,0,"sarrcol","x",4,13,13.5789473684211,14.1111111111111,47,14.0277777777778,4.53770501720431
"223","Thu May 14 2020 19","right",1737,"p1sarrsha2.png",48,"1760",NA,NA,NA,1,"sarrsha","x",4,13,13.5789473684211,14.2222222222222,48,13.9452054794521,4.82438945751142
"224","Thu May 14 2020 19","left",694,"p7sarr2.png",49,"1760",NA,NA,NA,0,"diffarr","x",15,16.4,15.7894736842105,16.3333333333333,49,16.3918918918919,3.2385417298682
"225","Thu May 14 2020 19","left",1115,"p4sarr1.png",50,"1760",NA,NA,NA,0,"sarr","x",6,12,12.7368421052632,13.2222222222222,50,12.56,4.30034568063696
"226","Thu May 14 2020 19","left",782,"p10sarr1.png",51,"1760",NA,NA,NA,0,"diffarr","x",18,17.6,14.8421052631579,14.7777777777778,51,17.3421052631579,2.95545882091178
"227","Thu May 14 2020 19","left",2577,"prototype3.png",52,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,52,11.4935064935065,6.2103974290645
"228","Thu May 14 2020 19","left",1977,"p1sarr1.png",53,"1760",NA,NA,NA,0,"sarr","x",8,13.8,13.7894736842105,14.3333333333333,53,14.4871794871795,4.06679167634568
"229","Thu May 14 2020 19","left",1237,"p1sarrcol2.png",54,"1760",NA,NA,NA,0,"sarrcol","x",3,12.8,13.8421052631579,14.4444444444444,54,13.746835443038,4.9625994905234
"230","Thu May 14 2020 19","right",1387,"p2sarrcol2.png",55,"1760",NA,NA,NA,1,"sarrcol","x",2,9.8,10.7894736842105,11,55,11.2,4.13199924026118
"231","Thu May 14 2020 19","left",1691,"prototype4.png",56,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,56,11.6049382716049,5.70674822544696
"232","Thu May 14 2020 19","right",1156,"p2sarrshacol1.png",57,"1760",NA,NA,NA,1,"sarrshacol","x",2,9.4,9.8421052631579,10.4444444444444,57,10.8658536585366,4.18628623867826
"233","Thu May 14 2020 19","left",1147,"prototype5.png",58,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,58,10.8192771084337,5.45747323449243
"234","Thu May 14 2020 19","left",741,"prototype2.png",59,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,59,10.6309523809524,4.55959140503156
"235","Thu May 14 2020 19","left",1764,"prototype5.png",60,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,60,10.6941176470588,5.51841835823188
"236","Thu May 14 2020 19","left",1764,"p1sarrshacol2.png",61,"1760",NA,NA,NA,0,"sarrshacol","x",3,12.8,13.3684210526316,13.7777777777778,61,13.6627906976744,5.02841447380614
"237","Thu May 14 2020 19","left",888,"p2sarrcol1.png",62,"1760",NA,NA,NA,0,"sarrcol","x",2,10.4,10.5263157894737,11.2222222222222,62,11.3563218390805,4.26989736681365
"238","Thu May 14 2020 19","right",1523,"p5sarr2.png",63,"1760",NA,NA,NA,1,"sarr","x",10,13,12.5263157894737,13.3333333333333,63,13.1931818181818,2.97830451862173
"239","Thu May 14 2020 19","right",1281,"p10sarr2.png",64,"1760",NA,NA,NA,1,"diffarr","x",17,17.2,14.9473684210526,15.2222222222222,64,16.8876404494382,2.85417637477876
"240","Thu May 14 2020 19","left",1306,"prototype1.png",65,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,65,13.4,5.68024370421955
"241","Thu May 14 2020 19","left",889,"prototype4.png",66,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,66,11.6483516483516,5.61619409757499
"242","Thu May 14 2020 19","right",1569,"p2sarrshacol2.png",67,"1760",NA,NA,NA,1,"sarrshacol","x",3,9.6,9.78947368421053,10.2222222222222,67,10.75,4.05355630049944
"243","Thu May 14 2020 19","left",1416,"p1sarr2.png",68,"1760",NA,NA,NA,0,"sarr","x",8,14.2,14.3684210526316,14.7777777777778,68,14.4301075268817,4.0416253980147
"244","Thu May 14 2020 19","right",1110,"p6sarr2.png",69,"1760",NA,NA,NA,1,"diffarr","x",12,16.2,17.6315789473684,17.8888888888889,69,16.3297872340426,3.8279905671515
"245","Thu May 14 2020 19","right",2210,"prototype2.png",70,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,70,10.5052631578947,4.63537205973144
"246","Thu May 14 2020 19","right",868,"p1sarrshacol1.png",71,"1760",NA,NA,NA,1,"sarrshacol","x",5,13.2,13.3684210526316,13.8888888888889,71,13.5833333333333,4.6172825607292
"247","Thu May 14 2020 19","right",1726,"prototype1.png",72,"1760",NA,NA,NA,0,"prototype","x",0,0,0,0,72,13.1134020618557,5.73889559762263
"248","Thu May 14 2020 19","left",1757,"prototype5.png",73,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,73,11.0204081632653,5.49785261141474
"249","Thu May 14 2020 19","left",1147,"prototype3.png",74,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,74,11.9191919191919,5.8583217762615
"250","Thu May 14 2020 19","left",1777,"prototype2.png",75,"1760",NA,NA,NA,1,"prototype","x",0,0,0,0,75,10.44,4.64349224205449
"251","Thu May 14 2020 19","None",3004,"p5sarrsha3.png",76,"1760",0,"None",3004,0,"sarrsha","new",5,10,10.8421052631579,11.2222222222222,76,11.1782178217822,4.24121689990965
"252","Thu May 14 2020 19","None",3008,"p2sarrshacol1.png",77,"1760",1,"None",3008,0,"sarrshacol","fam",2,9.4,9.8421052631579,10.4444444444444,77,10.4607843137255,4.38194217220442
"253","Thu May 14 2020 19","left",2081,"p4sarr4.png",78,"1760",2,"left",2081,0,"sarr","new",9,13.6,13.0526315789474,13.2222222222222,78,13.7766990291262,3.74147931013073
"254","Thu May 14 2020 19","left",1369,"p5sarrsha2.png",79,"1760",3,"left",1369,0,"sarrsha","fam",4,10.8,10.8947368421053,11.2222222222222,79,11.5480769230769,4.6714996400759
"255","Thu May 14 2020 19","left",1524,"p7sarr2.png",80,"1760",4,"left",1524,0,"diffarr","fam",15,16.4,15.7894736842105,16.3333333333333,80,16.3904761904762,3.40953199499703
"256","Thu May 14 2020 19","None",3016,"p1sarrsha4.png",81,"1760",5,"None",3016,0,"sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,81,13.1792452830189,4.6430637869557
"257","Thu May 14 2020 19","left",1225,"p3sarrcol2.png",82,"1760",6,"left",1225,0,"sarrcol","fam",3,12,12.2631578947368,12.7777777777778,82,12.9906542056075,5.13863524775663
"258","Thu May 14 2020 19","None",3006,"p3sarrcol3.png",83,"1760",7,"None",3006,0,"sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,83,12.5092592592593,5.64278609909979
"259","Thu May 14 2020 19","down",2527,"p1sarrsha1.png",84,"1760",8,"down",2527,0,"sarrsha","fam",4,13,13.2105263157895,13.8888888888889,84,13.4128440366972,5.03361112032261
"260","Thu May 14 2020 19","left",794,"p4sarr1.png",85,"1760",9,"left",794,0,"sarr","fam",6,12,12.7368421052632,13.2222222222222,85,12.5818181818182,4.22396356796784
"261","Thu May 14 2020 19","right",1603,"p9sarr2.png",86,"1760",10,"right",1603,0,"diffarr","fam",15,21,15.2105263157895,15.8888888888889,86,20.2882882882883,4.62873905348154
"262","Thu May 14 2020 19","right",1062,"p1sarr2.png",87,"1760",11,"right",1062,0,"sarr","fam",8,14.2,14.3684210526316,14.7777777777778,87,14.2410714285714,4.2685641945671
"263","Thu May 14 2020 19","left",1342,"p3sarrcol4.png",88,"1760",12,"left",1342,0,"sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,88,12.2212389380531,5.48330992531352
"264","Thu May 14 2020 19","left",1666,"p2sarrshacol2.png",89,"1760",13,"left",1666,0,"sarrshacol","fam",3,9.6,9.78947368421053,10.2222222222222,89,10.6929824561404,4.21150382613688
"265","Thu May 14 2020 19","right",1064,"p6sarr1.png",90,"1760",14,"right",1064,0,"diffarr","fam",11,17.2,18.1578947368421,18.3333333333333,90,16.8260869565217,4.37949942978991
"266","Thu May 14 2020 19","right",2058,"p4sarrshacol3.png",91,"1760",15,"right",2058,0,"sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,91,12.5431034482759,4.45536753254711
"267","Thu May 14 2020 19","right",2073,"p4sarrshacol4.png",92,"1760",16,"right",2073,0,"sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,92,12.1452991452991,4.88005256695995
"268","Thu May 14 2020 19","right",1638,"p2sarrcol1.png",93,"1760",17,"right",1638,0,"sarrcol","fam",2,10.4,10.5263157894737,11.2222222222222,93,11.2881355932203,4.35811786968557
"269","Thu May 14 2020 19","right",1677,"p1sarr4.png",94,"1760",18,"right",1677,0,"sarr","new",8,13.4,14.6315789473684,15.1111111111111,94,13.781512605042,3.86457107025387
"270","Thu May 14 2020 19","right",1224,"p10sarr1.png",95,"1760",19,"right",1224,0,"diffarr","fam",18,17.6,14.8421052631579,14.7777777777778,95,17.0083333333333,3.28862524809516
"271","Thu May 14 2020 19","right",1898,"p8sarr3.png",96,"1760",20,"right",1898,0,"diffarr","new",22,18.2,15.2631578947368,15.6666666666667,96,17.7768595041322,3.31784971355893
"272","Thu May 14 2020 19","right",1692,"p9sarr4.png",97,"1760",21,"right",1692,0,"diffarr","new",14,20.6,15.3684210526316,15.8888888888889,97,19.7459016393443,4.59888861063792
