"batchId","batchTitle","count_study_sequence","count_test_sequence","datetime","response","response_study_response","response_test_response","response_time","response_time_study_response","response_time_test_response","stim","studyResultId","workerId","type","tq","DTF","DTAF","DTAN","DTN_byPhase","DTN"
70,"Default",63,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",1159,1159,NA,"p10sarr2.png",554,"897","diffarr","study",17,17.2,14.9473684210526,15.2222222222222,16.9090909090909
70,"Default",64,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",874,874,NA,"prototype1.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",65,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",2553,2553,NA,"prototype4.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",66,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",1113,1113,NA,"p2sarrshacol2.png",554,"897","sarrshacol","study",3,9.6,9.78947368421053,10.2222222222222,11.959595959596
70,"Default",67,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",774,774,NA,"p1sarr2.png",554,"897","sarr","study",8,14.2,14.3684210526316,14.7777777777778,14.6464646464646
70,"Default",68,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",2444,2444,NA,"p6sarr2.png",554,"897","diffarr","study",12,16.2,17.6315789473684,17.8888888888889,16.4646464646465
70,"Default",69,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",1793,1793,NA,"prototype2.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",70,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","right","",1120,1120,NA,"p1sarrshacol1.png",554,"897","sarrshacol","study",5,13.2,13.3684210526316,13.8888888888889,14.0909090909091
70,"Default",71,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",886,886,NA,"prototype1.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",72,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",2065,2065,NA,"prototype5.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",73,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",1181,1181,NA,"prototype3.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",74,NA,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","",2878,2878,NA,"prototype2.png",554,"897","prototype","study",0,0,0,0,0
70,"Default",74,0,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",2895,2878,2895,"p5sarrsha3.png",554,"897","sarrsha","new",5,10,10.8421052631579,11.2222222222222,12.6666666666667
70,"Default",74,1,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2365,2878,2365,"p2sarrshacol1.png",554,"897","sarrshacol","old",2,9.4,9.8421052631579,10.4444444444444,11.9191919191919
70,"Default",74,2,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1758,2878,1758,"p4sarr4.png",554,"897","sarr","new",9,13.6,13.0526315789474,13.2222222222222,14.2222222222222
70,"Default",74,3,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2639,2878,2639,"p5sarrsha2.png",554,"897","sarrsha","old",4,10.8,10.8947368421053,11.2222222222222,12.8686868686869
70,"Default",74,4,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1415,2878,1415,"p7sarr2.png",554,"897","diffarr","old",15,16.4,15.7894736842105,16.3333333333333,16.7676767676768
70,"Default",74,5,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2185,2878,2185,"p1sarrsha4.png",554,"897","sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,14.020202020202
70,"Default",74,6,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3014,2878,3014,"p3sarrcol2.png",554,"897","sarrcol","old",3,12,12.2631578947368,12.7777777777778,14.2424242424242
70,"Default",74,7,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1329,2878,1329,"p3sarrcol3.png",554,"897","sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,14.020202020202
70,"Default",74,8,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2898,2878,2898,"p1sarrsha1.png",554,"897","sarrsha","old",4,13,13.2105263157895,13.8888888888889,14.0505050505051
70,"Default",74,9,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3012,2878,3012,"p4sarr1.png",554,"897","sarr","old",6,12,12.7368421052632,13.2222222222222,13.4848484848485
70,"Default",74,10,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1293,2878,1293,"p9sarr2.png",554,"897","diffarr","old",15,21,15.2105263157895,15.8888888888889,20.040404040404
70,"Default",74,11,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2063,2878,2063,"p1sarr2.png",554,"897","sarr","old",8,14.2,14.3684210526316,14.7777777777778,14.6464646464646
70,"Default",74,12,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1584,2878,1584,"p3sarrcol4.png",554,"897","sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,13.8282828282828
70,"Default",74,13,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2143,2878,2143,"p2sarrshacol2.png",554,"897","sarrshacol","old",3,9.6,9.78947368421053,10.2222222222222,11.959595959596
70,"Default",74,14,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1155,2878,1155,"p6sarr1.png",554,"897","diffarr","old",11,17.2,18.1578947368421,18.3333333333333,17.0505050505051
70,"Default",74,15,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2367,2878,2367,"p4sarrshacol3.png",554,"897","sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,13.3131313131313
70,"Default",74,16,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3013,2878,3013,"p4sarrshacol4.png",554,"897","sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,13.2424242424242
70,"Default",74,17,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2883,2878,2883,"p2sarrcol1.png",554,"897","sarrcol","old",2,10.4,10.5263157894737,11.2222222222222,12.2828282828283
70,"Default",74,18,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2153,2878,2153,"p1sarr4.png",554,"897","sarr","new",8,13.4,14.6315789473684,15.1111111111111,14.3737373737374
70,"Default",74,19,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1494,2878,1494,"p10sarr1.png",554,"897","diffarr","old",18,17.6,14.8421052631579,14.7777777777778,17.020202020202
70,"Default",74,20,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1232,2878,1232,"p8sarr3.png",554,"897","diffarr","new",22,18.2,15.2631578947368,15.6666666666667,17.7777777777778
70,"Default",74,21,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1234,2878,1234,"p9sarr4.png",554,"897","diffarr","new",14,20.6,15.3684210526316,15.8888888888889,19.7575757575758
70,"Default",74,22,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1723,2878,1723,"p5sarrcol2.png",554,"897","sarrcol","old",4,11.2,11.5263157894737,11.8888888888889,13.1111111111111
70,"Default",74,23,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1832,2878,1832,"p7sarr4.png",554,"897","diffarr","new",17,18,15.9473684210526,16.3333333333333,17.2828282828283
70,"Default",74,24,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3011,2878,3011,"p3sarrsha3.png",554,"897","sarrsha","new",3,11.2,11.3684210526316,12.2222222222222,13.8282828282828
70,"Default",74,25,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1713,2878,1713,"p8sarr4.png",554,"897","diffarr","new",22,18.8,15.1052631578947,15.6666666666667,17.8686868686869
70,"Default",74,26,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1681,2878,1681,"p2sarrshacol4.png",554,"897","sarrshacol","new",4,10.2,10,10.3333333333333,12.1818181818182
70,"Default",74,27,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2011,2878,2011,"p4sarrshacol1.png",554,"897","sarrshacol","old",3,11.4,12.0526315789474,12.6666666666667,13.3535353535354
70,"Default",74,28,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1919,2878,1919,"p1sarrshacol3.png",554,"897","sarrshacol","new",4,13,13.4736842105263,14.1111111111111,14.040404040404
70,"Default",74,29,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1440,2878,1440,"p2sarrsha1.png",554,"897","sarrsha","old",4,9.8,9.63157894736842,10,11.969696969697
70,"Default",74,30,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2103,2878,2103,"p3sarr2.png",554,"897","sarr","old",5,12.2,13.8421052631579,14.2222222222222,14.4848484848485
70,"Default",74,31,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2786,2878,2786,"p3sarrshacol3.png",554,"897","sarrshacol","new",5,11.6,11.6315789473684,12.1111111111111,13.9090909090909
70,"Default",74,32,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",2400,2878,2400,"p2sarrcol4.png",554,"897","sarrcol","new",2,10.4,10.4736842105263,10.8888888888889,12.3232323232323
70,"Default",74,33,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1580,2878,1580,"p5sarrcol1.png",554,"897","sarrcol","old",3,10.6,11.6842105263158,12.1111111111111,13.0505050505051
70,"Default",74,34,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2722,2878,2722,"p8sarr2.png",554,"897","diffarr","old",21,18.6,15.2631578947368,15.2222222222222,17.979797979798
70,"Default",74,35,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2159,2878,2159,"p5sarr3.png",554,"897","sarr","new",7,11.6,12.0526315789474,12.5555555555556,13.0505050505051
70,"Default",74,36,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1266,2878,1266,"p7sarr1.png",554,"897","diffarr","old",17,17.8,15.8421052631579,16.8888888888889,17.1919191919192
70,"Default",74,37,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2426,2878,2426,"p1sarrcol4.png",554,"897","sarrcol","new",5,14,13.8421052631579,14.4444444444444,14.7676767676768
70,"Default",74,38,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1382,2878,1382,"p3sarrsha4.png",554,"897","sarrsha","new",4,11.6,11.6842105263158,12,13.8888888888889
70,"Default",74,39,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1762,2878,1762,"p3sarr1.png",554,"897","sarr","old",7,12.6,13.4210526315789,13.4444444444444,14.3535353535354
70,"Default",74,40,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",2326,2878,2326,"p2sarrsha3.png",554,"897","sarrsha","new",5,10,9.8421052631579,10.4444444444444,12
70,"Default",74,41,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1256,2878,1256,"p9sarr3.png",554,"897","diffarr","new",17,21.6,15.1578947368421,15.2222222222222,20.1111111111111
70,"Default",74,42,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1979,2878,1979,"p10sarr4.png",554,"897","diffarr","new",17,17.6,14.7894736842105,15.7777777777778,17.0505050505051
70,"Default",74,43,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1584,2878,1584,"p4sarrcol1.png",554,"897","sarrcol","old",4,12.6,12.6315789473684,13.5555555555556,13.9393939393939
70,"Default",74,44,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3016,2878,3016,"p5sarrshacol4.png",554,"897","sarrshacol","new",2,9.6,10.7368421052632,11.2222222222222,12.5858585858586
70,"Default",74,45,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1409,2878,1409,"p3sarr3.png",554,"897","sarr","new",8,13.2,13.3157894736842,13.6666666666667,14.4848484848485
70,"Default",74,46,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1826,2878,1826,"p2sarr3.png",554,"897","sarr","new",10,11.8,11.3157894736842,11.2222222222222,12.8888888888889
70,"Default",74,47,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1701,2878,1701,"p4sarr2.png",554,"897","sarr","old",4,12,13.2631578947368,13.7777777777778,13.6464646464646
70,"Default",74,48,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1991,2878,1991,"p2sarrshacol3.png",554,"897","sarrshacol","new",4,9.8,10.2105263157895,10.5555555555556,12.1212121212121
70,"Default",74,49,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",2460,2878,2460,"p2sarrcol2.png",554,"897","sarrcol","old",2,9.8,10.7894736842105,11,12.1616161616162
70,"Default",74,50,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",919,2878,919,"p4sarrsha3.png",554,"897","sarrsha","new",4,11.8,12.2631578947368,12.7777777777778,13.5050505050505
70,"Default",74,51,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2909,2878,2909,"p4sarrsha1.png",554,"897","sarrsha","old",5,11.8,12.2105263157895,12.6666666666667,13.4848484848485
70,"Default",74,52,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2221,2878,2221,"p5sarrshacol3.png",554,"897","sarrshacol","new",5,10.8,11,11.4444444444444,12.8686868686869
70,"Default",74,53,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2903,2878,2903,"p5sarrshacol2.png",554,"897","sarrshacol","old",3,10.6,10.8421052631579,11.1111111111111,12.7777777777778
70,"Default",74,54,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1857,2878,1857,"p1sarrsha3.png",554,"897","sarrsha","new",4,12.8,13.6842105263158,14.3333333333333,14.0808080808081
70,"Default",74,55,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1528,2878,1528,"p3sarrshacol2.png",554,"897","sarrshacol","old",3,11.4,11.4736842105263,11.8888888888889,13.7777777777778
70,"Default",74,56,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2308,2878,2308,"p10sarr2.png",554,"897","diffarr","old",17,17.2,14.9473684210526,15.2222222222222,16.9090909090909
70,"Default",74,57,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",890,2878,890,"p5sarrcol3.png",554,"897","sarrcol","new",3,11.2,11.4736842105263,11.8888888888889,13.2222222222222
70,"Default",74,58,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",732,2878,732,"p5sarr4.png",554,"897","sarr","new",9,12.8,12.8947368421053,13.3333333333333,13.5555555555556
70,"Default",74,59,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1503,2878,1503,"p3sarrsha1.png",554,"897","sarrsha","old",4,11.6,11.8421052631579,12.3333333333333,13.979797979798
70,"Default",74,60,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",873,2878,873,"p5sarr1.png",554,"897","sarr","old",6,12.2,12.4210526315789,12.6666666666667,13.3232323232323
70,"Default",74,61,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1402,2878,1402,"p1sarrcol2.png",554,"897","sarrcol","old",3,12.8,13.8421052631579,14.4444444444444,14.1515151515152
70,"Default",74,62,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1196,2878,1196,"p6sarr4.png",554,"897","diffarr","new",12,16.8,17.7894736842105,17.8888888888889,16.9090909090909
70,"Default",74,63,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3010,2878,3010,"p6sarr3.png",554,"897","diffarr","new",11,16.6,17.8421052631579,18.2222222222222,16.8181818181818
70,"Default",74,64,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1766,2878,1766,"p4sarr3.png",554,"897","sarr","new",5,11,13.3157894736842,13.8888888888889,13.3232323232323
70,"Default",74,65,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2056,2878,2056,"p1sarrsha2.png",554,"897","sarrsha","old",4,13,13.5789473684211,14.2222222222222,14.2020202020202
70,"Default",74,66,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2175,2878,2175,"p2sarrsha4.png",554,"897","sarrsha","new",4,10,10.1052631578947,10.4444444444444,12.030303030303
70,"Default",74,67,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1317,2878,1317,"p3sarrcol1.png",554,"897","sarrcol","old",3,11.6,12.4736842105263,12.8888888888889,14.2323232323232
70,"Default",74,68,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1349,2878,1349,"p2sarrsha2.png",554,"897","sarrsha","old",5,9.4,10,10.4444444444444,11.9292929292929
70,"Default",74,69,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1788,2878,1788,"p6sarr2.png",554,"897","diffarr","old",12,16.2,17.6315789473684,17.8888888888889,16.4646464646465
70,"Default",74,70,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1473,2878,1473,"p1sarrshacol2.png",554,"897","sarrshacol","old",3,12.8,13.3684210526316,13.7777777777778,13.979797979798
70,"Default",74,71,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",751,2878,751,"p4sarrsha2.png",554,"897","sarrsha","old",4,11.6,11.8421052631579,12.2222222222222,13.4141414141414
70,"Default",74,72,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1427,2878,1427,"p2sarrcol3.png",554,"897","sarrcol","new",4,11.2,11.1052631578947,11.2222222222222,12.7272727272727
70,"Default",74,73,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2024,2878,2024,"p4sarrcol2.png",554,"897","sarrcol","old",4,12,12.7368421052632,13.1111111111111,13.7777777777778
70,"Default",74,74,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1913,2878,1913,"p5sarrsha4.png",554,"897","sarrsha","new",4,10.8,10.7368421052632,11.2222222222222,12.7474747474747
70,"Default",74,75,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2304,2878,2304,"p4sarrcol3.png",554,"897","sarrcol","new",4,12.4,12.6315789473684,13.4444444444444,13.8585858585859
70,"Default",74,76,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1461,2878,1461,"p2sarr2.png",554,"897","sarr","old",8,10.2,11.4736842105263,11.7777777777778,12.2525252525253
70,"Default",74,77,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2895,2878,2895,"p5sarr2.png",554,"897","sarr","old",10,13,12.5263157894737,13.3333333333333,13.7373737373737
70,"Default",74,78,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1059,2878,1059,"p7sarr3.png",554,"897","diffarr","new",16,18,15.7368421052632,16.2222222222222,17.3333333333333
70,"Default",74,79,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2633,2878,2633,"p5sarrcol4.png",554,"897","sarrcol","new",4,11.4,11.4736842105263,12,13.2323232323232
70,"Default",74,80,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1635,2878,1635,"p10sarr3.png",554,"897","diffarr","new",18,17.8,14.8421052631579,15.3333333333333,17.1313131313131
70,"Default",74,81,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",1616,2878,1616,"p9sarr1.png",554,"897","diffarr","old",18,20.6,15.1578947368421,15.5555555555556,19.7979797979798
70,"Default",74,82,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1306,2878,1306,"p1sarrcol3.png",554,"897","sarrcol","new",4,14,14,14.4444444444444,14.6262626262626
70,"Default",74,83,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1281,2878,1281,"p4sarrsha4.png",554,"897","sarrsha","new",5,12,12,12.3333333333333,13.4646464646465
70,"Default",74,84,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1287,2878,1287,"p4sarrshacol2.png",554,"897","sarrshacol","old",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
70,"Default",74,85,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1774,2878,1774,"p3sarr4.png",554,"897","sarr","new",5,12,13.4736842105263,13.7777777777778,14.2020202020202
70,"Default",74,86,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1784,2878,1784,"p2sarr1.png",554,"897","sarr","old",9,11,11.2105263157895,11.5555555555556,12.6262626262626
70,"Default",74,87,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1840,2878,1840,"p3sarrshacol1.png",554,"897","sarrshacol","old",2,11,11.4736842105263,11.7777777777778,13.7272727272727
70,"Default",74,88,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","None","left","None",3014,2878,3014,"p8sarr1.png",554,"897","diffarr","old",22,18.8,14.6842105263158,15.4444444444444,17.7373737373737
70,"Default",74,89,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2032,2878,2032,"p3sarrsha2.png",554,"897","sarrsha","old",4,11.6,11.6842105263158,12.3333333333333,13.9191919191919
70,"Default",74,90,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","down","left","down",2243,2878,2243,"p1sarrcol1.png",554,"897","sarrcol","old",4,13,13.5789473684211,14.1111111111111,14.2020202020202
70,"Default",74,91,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",1287,2878,1287,"p1sarrshacol4.png",554,"897","sarrshacol","new",4,13.2,13.5789473684211,14,14.2626262626263
70,"Default",74,92,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",2289,2878,2289,"p4sarrcol4.png",554,"897","sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,13.5353535353535
70,"Default",74,93,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1351,2878,1351,"p5sarrsha1.png",554,"897","sarrsha","old",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
70,"Default",74,94,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",984,2878,984,"p1sarr3.png",554,"897","sarr","new",7,13.4,13.7894736842105,14.3333333333333,14.1515151515152
70,"Default",74,95,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2165,2878,2165,"p1sarr1.png",554,"897","sarr","old",8,13.8,13.7894736842105,14.3333333333333,14.2222222222222
70,"Default",74,96,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","right","left","right",2392,2878,2392,"p2sarr4.png",554,"897","sarr","new",7,11,10.8947368421053,11.3333333333333,12.3838383838384
70,"Default",74,97,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1419,2878,1419,"p1sarrshacol1.png",554,"897","sarrshacol","old",5,13.2,13.3684210526316,13.8888888888889,14.0909090909091
70,"Default",74,98,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1666,2878,1666,"p3sarrshacol4.png",554,"897","sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,13.8989898989899
70,"Default",74,99,"Tue Dec 01 2020 12:37:47 GMT+0100 (közép-európai téli idő)","left","left","left",1987,2878,1987,"p5sarrshacol1.png",554,"897","sarrshacol","old",3,10.2,10.8947368421053,11.3333333333333,12.6666666666667
70,"Default",0,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","None","None","",3005,3005,NA,"p6sarr1.png",552,"895","diffarr","study",11,17.2,18.1578947368421,18.3333333333333,17.0505050505051
70,"Default",1,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",2921,2921,NA,"prototype3.png",552,"895","prototype","study",0,0,0,0,0
70,"Default",2,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",1296,1296,NA,"p3sarr1.png",552,"895","sarr","study",7,12.6,13.4210526315789,13.4444444444444,14.3535353535354
70,"Default",3,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",1214,1214,NA,"p9sarr2.png",552,"895","diffarr","study",15,21,15.2105263157895,15.8888888888889,20.040404040404
70,"Default",4,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","None","None","",3012,3012,NA,"p4sarr2.png",552,"895","sarr","study",4,12,13.2631578947368,13.7777777777778,13.6464646464646
70,"Default",5,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","left","left","",2029,2029,NA,"p4sarrshacol2.png",552,"895","sarrshacol","study",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
70,"Default",6,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",1058,1058,NA,"p5sarrsha2.png",552,"895","sarrsha","study",4,10.8,10.8947368421053,11.2222222222222,12.8686868686869
70,"Default",7,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",1561,1561,NA,"p2sarr1.png",552,"895","sarr","study",9,11,11.2105263157895,11.5555555555556,12.6262626262626
70,"Default",8,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","left","left","",1207,1207,NA,"prototype4.png",552,"895","prototype","study",0,0,0,0,0
70,"Default",9,NA,"Tue Dec 01 2020 10:31:29 GMT+0100 (Central European Standard Time)","right","right","",887,887,NA,"p5sarrsha1.png",552,"895","sarrsha","study",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
