"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","count_famrecall","count_prestudy_sequence","count_study_response","count_test_response","date_startdate","date_starttime","multichar_knowresp","p2dur","plc1","plc1c","plc1s","plc1sh","plc1x","plc1y","plc2","plc2c","plc2s","plc2sh","plc2x","plc2y","plc3","plc3c","plc3s","plc3sh","plc3x","plc3y","plc4","plc4c","plc4s","plc4sh","plc4x","plc4y","plc5","plc5c","plc5s","plc5sh","plc5x","plc5y","plcundefined","plcundefineds","plcundefinedsh","plcundefinedx","plcundefinedy","response_study_response","response_test_response","response_time_study_response","response_time_test_response","rtnr","sessionid","stim","type","tq"
"2745",5,1,0,2,4,0,3,0,0,0,19,59,79,"10-09-23","11:19:16","ge70df",1585,"tri3.png",3,1,"tri",0,-120,"cir4.png",4,1,"cir",-120,0,"sqa1.png",1,1,"sqa",-120,120,"tri3.png",3,1,"tri",0,0,"tri1.png",1,1,"tri",-120,-120,"",NA,"",NA,NA,"left","down",1575,1415,2,1696929563596,"p3sarrshacol4.png","sarrshacol","new"
"2746",0,3,0,1,0,2,5,0,4,0,19,59,79,"10-09-23","11:19:16","ge70df",1585,"tri5.png",5,1,"tri",-120,0,"sqa4.png",4,1,"sqa",120,0,"sqa1.png",1,1,"sqa",0,-120,"cir3.png",3,1,"cir",120,120,"cir4.png",4,1,"cir",-120,120,"",NA,"",NA,NA,"left","down",1575,1415,3,1696929563596,"p3sarrshacol4.png","sarrshacol","new"
"2747",5,0,1,4,0,2,0,3,0,0,19,59,79,"10-09-23","11:19:16","ge70df",1585,"sqa1.png",1,1,"sqa",120,-120,"tri5.png",5,1,"tri",120,0,"cir1.png",1,1,"cir",0,120,"sqa4.png",4,1,"sqa",-120,0,"tri3.png",3,1,"tri",-120,-120,"",NA,"",NA,NA,"left","down",1575,1415,4,1696929563596,"p3sarrshacol4.png","sarrshacol","new"
"2748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-09-23","14:56:02","r36h9u",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"","",NA,NA,NA,NA,"","","study"
"2749",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,0,NA,"08-09-23","14:56:02","r36h9u",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3013,NA,0,1696769855530,"p6sarr1.png","diffarr","study"
"2750",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,1,NA,"08-09-23","14:56:02","r36h9u",1114,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1886,NA,0,1696769855530,"prototype2.png","prototype","study"
"2751",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,2,NA,"08-09-23","14:56:02","r36h9u",2145,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",855,NA,0,1696769855530,"p2sarr2.png","sarr","study"
"2752",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,3,NA,"08-09-23","14:56:02","r36h9u",1855,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1145,NA,0,1696769855530,"prototype2.png","prototype","study"
"2753",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,4,NA,"08-09-23","14:56:02","r36h9u",1943,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1057,NA,0,1696769855530,"p3sarr1.png","sarr","study"
"2754",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,5,NA,"08-09-23","14:56:02","r36h9u",1940,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1060,NA,0,1696769855530,"p1sarrcol2.png","sarrcol","study"
"2755",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,6,NA,"08-09-23","14:56:02","r36h9u",1084,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1916,NA,0,1696769855530,"prototype4.png","prototype","study"
"2756",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,7,NA,"08-09-23","14:56:02","r36h9u",1711,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1289,NA,0,1696769855530,"p4sarr1.png","sarr","study"
"2757",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,8,NA,"08-09-23","14:56:02","r36h9u",1823,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1177,NA,0,1696769855530,"p4sarrcol2.png","sarrcol","study"
"2758",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,9,NA,"08-09-23","14:56:02","r36h9u",585,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2415,NA,0,1696769855530,"p2sarrshacol1.png","sarrshacol","study"
"2759",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,10,NA,"08-09-23","14:56:02","r36h9u",1052,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1948,NA,0,1696769855530,"prototype1.png","prototype","study"
"2760",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,11,NA,"08-09-23","14:56:02","r36h9u",1734,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1266,NA,0,1696769855530,"p4sarrcol1.png","sarrcol","study"
"2761",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,12,NA,"08-09-23","14:56:02","r36h9u",1588,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1412,NA,0,1696769855530,"p3sarrsha2.png","sarrsha","study"
"2762",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,13,NA,"08-09-23","14:56:02","r36h9u",783,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",2217,NA,0,1696769855530,"p3sarrcol1.png","sarrcol","study"
"2763",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,14,NA,"08-09-23","14:56:02","r36h9u",1613,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1387,NA,0,1696769855530,"p2sarr1.png","sarr","study"
"2764",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,15,NA,"08-09-23","14:56:02","r36h9u",2017,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",983,NA,0,1696769855530,"p4sarrsha1.png","sarrsha","study"
"2765",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,16,NA,"08-09-23","14:56:02","r36h9u",1457,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1543,NA,0,1696769855530,"p2sarrcol1.png","sarrcol","study"
"2766",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,17,NA,"08-09-23","14:56:02","r36h9u",534,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2466,NA,0,1696769855530,"prototype3.png","prototype","study"
"2767",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,18,NA,"08-09-23","14:56:02","r36h9u",2067,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",933,NA,0,1696769855530,"p7sarr2.png","diffarr","study"
"2768",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,NA,"08-09-23","14:56:02","r36h9u",490,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2510,NA,0,1696769855530,"p1sarrsha1.png","sarrsha","study"
"2769",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,20,NA,"08-09-23","14:56:02","r36h9u",802,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2198,NA,0,1696769855530,"prototype1.png","prototype","study"
"2770",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,21,NA,"08-09-23","14:56:02","r36h9u",1795,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1205,NA,0,1696769855530,"p1sarr1.png","sarr","study"
"2771",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,22,NA,"08-09-23","14:56:02","r36h9u",1746,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1254,NA,0,1696769855530,"p4sarr2.png","sarr","study"
"2772",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,23,NA,"08-09-23","14:56:02","r36h9u",1450,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1550,NA,0,1696769855530,"prototype3.png","prototype","study"
"2773",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,24,NA,"08-09-23","14:56:02","r36h9u",2107,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",893,NA,0,1696769855530,"p1sarrshacol1.png","sarrshacol","study"
"2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,25,NA,"08-09-23","14:56:02","r36h9u",203,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2797,NA,0,1696769855530,"prototype1.png","prototype","study"
"2775",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,26,NA,"08-09-23","14:56:02","r36h9u",2086,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",914,NA,0,1696769855530,"p2sarrsha2.png","sarrsha","study"
"2776",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,27,NA,"08-09-23","14:56:02","r36h9u",1645,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1355,NA,0,1696769855530,"p2sarrshacol2.png","sarrshacol","study"
"2777",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,28,NA,"08-09-23","14:56:02","r36h9u",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3008,NA,0,1696769855530,"p1sarrshacol2.png","sarrshacol","study"
"2778",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,29,NA,"08-09-23","14:56:02","r36h9u",2129,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",871,NA,0,1696769855530,"p3sarrsha1.png","sarrsha","study"
"2779",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,30,NA,"08-09-23","14:56:02","r36h9u",1389,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1611,NA,0,1696769855530,"prototype1.png","prototype","study"
"2780",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,31,NA,"08-09-23","14:56:02","r36h9u",930,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2070,NA,0,1696769855530,"prototype3.png","prototype","study"
"2781",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,32,NA,"08-09-23","14:56:02","r36h9u",650,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",2350,NA,0,1696769855530,"prototype2.png","prototype","study"
"2782",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,33,NA,"08-09-23","14:56:02","r36h9u",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"None","",3009,NA,0,1696769855530,"p3sarrcol2.png","sarrcol","study"
"2783",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,34,NA,"08-09-23","14:56:02","r36h9u",797,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",2203,NA,0,1696769855530,"p2sarrsha1.png","sarrsha","study"
"2784",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,35,NA,"08-09-23","14:56:02","r36h9u",1061,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1939,NA,0,1696769855530,"p2sarrcol2.png","sarrcol","study"
"2785",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,36,NA,"08-09-23","14:56:02","r36h9u",2024,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",976,NA,0,1696769855530,"p1sarrsha2.png","sarrsha","study"
"2786",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,37,NA,"08-09-23","14:56:02","r36h9u",501,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2499,NA,0,1696769855530,"prototype3.png","prototype","study"
"2787",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,38,NA,"08-09-23","14:56:02","r36h9u",1844,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1156,NA,0,1696769855530,"p1sarr2.png","sarr","study"
"2788",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,39,NA,"08-09-23","14:56:02","r36h9u",2297,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",703,NA,0,1696769855530,"p8sarr2.png","diffarr","study"
"2789",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,40,NA,"08-09-23","14:56:02","r36h9u",2278,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",722,NA,0,1696769855530,"p3sarr2.png","sarr","study"
"2790",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,41,NA,"08-09-23","14:56:02","r36h9u",1176,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1824,NA,0,1696769855530,"p9sarr2.png","diffarr","study"
"2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,42,NA,"08-09-23","14:56:02","r36h9u",2163,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",837,NA,0,1696769855530,"p1sarrcol1.png","sarrcol","study"
"2792",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,43,NA,"08-09-23","14:56:02","r36h9u",1650,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1350,NA,0,1696769855530,"prototype4.png","prototype","study"
"2793",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,44,NA,"08-09-23","14:56:02","r36h9u",1394,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1606,NA,0,1696769855530,"prototype4.png","prototype","study"
"2794",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,45,NA,"08-09-23","14:56:02","r36h9u",1181,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1819,NA,0,1696769855530,"p8sarr1.png","diffarr","study"
"2795",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,46,NA,"08-09-23","14:56:02","r36h9u",1980,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1020,NA,0,1696769855530,"p4sarrshacol1.png","sarrshacol","study"
"2796",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,47,NA,"08-09-23","14:56:02","r36h9u",1993,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1007,NA,0,1696769855530,"p7sarr1.png","diffarr","study"
"2797",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,48,NA,"08-09-23","14:56:02","r36h9u",1431,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1569,NA,0,1696769855530,"p4sarrsha2.png","sarrsha","study"
"2798",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,49,NA,"08-09-23","14:56:02","r36h9u",1178,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1822,NA,0,1696769855530,"prototype2.png","prototype","study"
"2799",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,50,NA,"08-09-23","14:56:02","r36h9u",1107,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1893,NA,0,1696769855530,"prototype4.png","prototype","study"
"2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,51,NA,"08-09-23","14:56:02","r36h9u",382,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",2618,NA,0,1696769855530,"p6sarr2.png","diffarr","study"
"2801",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,52,NA,"08-09-23","14:56:02","r36h9u",1915,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1085,NA,0,1696769855530,"prototype2.png","prototype","study"
"2802",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,53,NA,"08-09-23","14:56:02","r36h9u",1723,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1277,NA,0,1696769855530,"prototype4.png","prototype","study"
"2803",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,54,NA,"08-09-23","14:56:02","r36h9u",1166,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1834,NA,0,1696769855530,"prototype3.png","prototype","study"
"2804",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,55,NA,"08-09-23","14:56:02","r36h9u",1355,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",1645,NA,0,1696769855530,"prototype1.png","prototype","study"
"2805",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,56,NA,"08-09-23","14:56:02","r36h9u",1995,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1005,NA,0,1696769855530,"p9sarr1.png","diffarr","study"
"2806",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,57,NA,"08-09-23","14:56:02","r36h9u",1617,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1383,NA,0,1696769855530,"p4sarrshacol2.png","sarrshacol","study"
"2807",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,58,NA,"08-09-23","14:56:02","r36h9u",896,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"left","",2104,NA,0,1696769855530,"p3sarrshacol1.png","sarrshacol","study"
"2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,NA,"08-09-23","14:56:02","r36h9u",1890,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","",1110,NA,0,1696769855530,"p3sarrshacol2.png","sarrshacol","study"
"2809",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,0,"08-09-23","14:56:02","r36h9u",0,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","None",1110,3014,0,1696769855530,"p2sarrshacol1.png","sarrshacol","old"
"2810",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,1,"08-09-23","14:56:02","r36h9u",904,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","right",1110,2096,0,1696769855530,"p4sarr4.png","sarr","new"
"2811",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,2,"08-09-23","14:56:02","r36h9u",490,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",1110,2510,0,1696769855530,"p7sarr2.png","diffarr","old"
"2812",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,3,"08-09-23","14:56:02","r36h9u",1706,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",1110,1294,0,1696769855530,"p1sarrsha4.png","sarrsha","new"
"2813",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,4,"08-09-23","14:56:02","r36h9u",1060,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","down",1110,1940,0,1696769855530,"p3sarrcol2.png","sarrcol","old"
"2814",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,5,"08-09-23","14:56:02","r36h9u",572,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",1110,2428,0,1696769855530,"p3sarrcol3.png","sarrcol","new"
"2815",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,59,6,"08-09-23","14:56:02","r36h9u",2011,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"right","left",1110,989,0,1696769855530,"p1sarrsha1.png","sarrsha","old"
